user_id,name,age,gender,region,education_level,occupation,annual_income,joint_income,business_income,property_value,loan_amount,repayment_score,fraud_flag,id_verified,document_validity,verification_date,last_transaction_date,beneficiary_count,credit_score,loan_status,timestamp
7167,Dev Nath,46,Male,Delhi,Diploma,Salesperson,1428748,,0,5177656,2266559,736,0,Yes,Pending,2021-02-18 08:59:55,2021-08-13 22:22:23,1,745,Rejected,2023-01-05 23:26:00
7168,Kunal Murty,52,Male,Delhi,Bachelor,Nurse,1194718,2233948.0,0,8766828,6091982,714,0,Yes,Valid,2024-06-20 21:19:06,2025-06-14 03:47:51,5,726,Approved,2023-01-05 23:27:00
7169,Indira Kulkarni,38,Female,Jaipur,Bachelor,Teacher,3664516,898011.0,265999,22217358,11722589,609,0,Yes,Valid,2023-11-29 03:37:07,2024-11-20 22:32:57,5,584,Approved,2023-01-05 23:28:00
7170,Vikram Singh,61,Male,Hyderabad,High School,Teacher,3142037,,0,36214083,9823387,572,0,Yes,Valid,2024-03-12 09:05:24,2024-11-11 11:18:04,5,590,Rejected,2023-01-05 23:29:00
7171,Rhea Verma,60,Female,Mumbai,Bachelor,Farmer,3931072,,397135,49057417,16211764,586,0,Yes,Pending,2024-05-31 21:54:44,2025-04-08 03:24:45,4,583,Approved,2023-01-05 23:30:00
7172,Jhanvi Verma,56,Female,Bangalore,Diploma,Accountant,1680203,,0,20897735,11280409,300,0,Yes,Pending,2024-06-22 06:22:55,2025-05-20 07:30:25,1,337,Rejected,2023-01-05 23:31:00
7173,Aditya Kulkarni,64,Male,Hyderabad,Bachelor,Clerk,4947293,,0,50000000,20000000,550,0,No,Valid,2025-11-08 17:08:36,2025-12-22 04:03:56,4,512,Rejected,2023-01-05 23:32:00
7174,Pranav Patel,38,Male,Jaipur,Bachelor,Salesperson,2387480,,0,22320926,10910640,437,0,Yes,Valid,2023-03-26 07:11:27,2025-07-10 23:02:23,4,442,Approved,2023-01-05 23:33:00
7175,Ishan Loyal,26,Male,Pune,Bachelor,Nurse,1532120,1408089.0,0,24829282,11407436,525,0,No,Pending,2025-05-12 22:42:29,2025-12-28 07:15:08,4,502,Rejected,2023-01-05 23:34:00
7176,Arjun Loyal,42,Male,Kolkata,Bachelor,Accountant,784017,,0,5138348,1656352,643,0,Yes,Valid,2023-09-08 02:24:03,2023-09-19 00:00:20,2,710,Approved,2023-01-05 23:35:00
7177,Ishita Reddy,53,Female,Kolkata,Master,Civil Servant,1692300,,0,14397107,9083543,584,0,Yes,Expired,2021-06-15 22:19:36,2024-08-08 11:46:36,2,580,Approved,2023-01-05 23:36:00
7178,Rhea Singh,55,Female,Ahmedabad,Diploma,Business Owner,1682614,,1319618,14560507,4592454,755,0,Yes,Valid,2022-07-12 23:34:20,2024-11-24 13:25:54,4,787,Rejected,2023-01-05 23:37:00
7179,Indira Chauhan,38,Female,Delhi,Bachelor,Self Employed,1280985,706879.0,148213,12921942,5238986,663,0,Yes,Valid,2023-01-31 13:56:56,2024-05-23 10:22:59,3,685,Approved,2023-01-05 23:38:00
7180,Aditya Gaba,33,Male,Chennai,Master,Civil Servant,2736596,,86450,10314883,3670841,705,0,Yes,Pending,2023-12-08 14:29:18,2024-07-24 06:18:52,2,741,Approved,2023-01-05 23:39:00
7181,Meera Singh,40,Female,Hyderabad,Bachelor,Student,1547766,,0,16010848,4825871,613,0,Yes,Valid,2022-07-10 03:42:23,2025-07-15 12:49:13,2,587,Rejected,2023-01-05 23:40:00
7182,Ishan Reddy,56,Male,Mumbai,Bachelor,Civil Servant,1359762,,0,19565126,8845420,381,0,Yes,Valid,2022-06-28 07:28:45,2023-11-25 14:35:10,3,428,Rejected,2023-01-05 23:41:00
7183,Tanvi Kulkarni,23,Female,Kolkata,Bachelor,Accountant,1383435,,0,6444717,2435941,672,0,Yes,Valid,2023-08-01 18:59:56,2024-05-01 02:48:41,3,684,Approved,2023-01-05 23:42:00
7184,Arjun Sharma,35,Male,Pune,Master,Self Employed,1076255,,964982,14299015,4334451,683,0,Yes,Valid,2024-03-06 19:21:41,2024-10-03 12:23:17,3,731,Approved,2023-01-05 23:43:00
7185,Nikhil Nath,31,Male,Pune,Bachelor,Business Owner,1644729,,228622,10091477,3089068,662,0,Yes,Valid,2021-10-30 23:23:19,2025-10-04 01:58:39,3,660,Approved,2023-01-05 23:44:00
7186,Arjun Gaba,56,Male,Mumbai,Bachelor,Student,1666034,,0,7814487,3327433,675,0,Yes,Valid,2021-06-20 20:19:54,2025-08-24 11:06:01,2,653,Approved,2023-01-05 23:45:00
7187,Gautam Bose,41,Male,Hyderabad,Master,Student,1936074,1971809.0,0,14613479,6511157,791,0,Yes,Pending,2021-07-13 11:39:42,2021-11-22 06:14:29,3,841,Approved,2023-01-05 23:46:00
7188,Charita Chauhan,24,Female,Hyderabad,PhD,Salesperson,2648852,2529541.0,0,14349932,5016028,711,0,Yes,Valid,2020-10-26 03:49:03,2025-02-01 21:15:30,6,716,Approved,2023-01-05 23:47:00
7189,Nikhil Iyer,32,Male,Delhi,Master,Teacher,4704826,,0,30523337,20000000,447,0,Yes,Expired,2020-04-29 09:20:27,2021-05-17 03:32:27,5,446,Rejected,2023-01-05 23:48:00
7190,Harsh Sharma,22,Male,Kolkata,High School,Engineer,3626476,884910.0,0,36703722,17792515,579,0,Yes,Valid,2022-08-27 17:15:34,2024-07-23 04:04:34,5,591,Rejected,2023-01-05 23:49:00
7191,Aarohi Gaba,41,Female,Kolkata,Bachelor,Salesperson,1001341,630839.0,0,5657165,4473752,590,0,No,Pending,2024-05-23 10:06:43,2025-03-17 05:16:35,3,608,Rejected,2023-01-05 23:50:00
7192,Eshan Nath,64,Male,Ahmedabad,Diploma,Self Employed,3420828,,202833,26589802,11081639,629,0,Yes,Valid,2020-06-04 03:00:26,2025-01-06 20:06:34,3,624,Approved,2023-01-05 23:51:00
7193,Arjun Chauhan,45,Male,Ahmedabad,Bachelor,IT Professional,3760281,,0,22592328,9768355,680,0,No,Valid,2025-05-13 12:30:02,2025-11-30 01:22:43,5,655,Approved,2023-01-05 23:52:00
7194,Manish Gupta,59,Male,Jaipur,Bachelor,Student,3196086,,0,17719641,12292808,565,0,Yes,Valid,2025-08-02 11:57:41,2025-12-21 20:13:33,5,627,Rejected,2023-01-05 23:53:00
7195,Ishan Kapoor,53,Male,Chennai,High School,Business Owner,1745988,1500348.0,664243,10369392,6442260,692,0,Yes,Pending,2024-12-10 12:27:58,2025-04-19 01:40:09,4,728,Approved,2023-01-05 23:54:00
7196,Aarohi Iyer,59,Female,Bangalore,Bachelor,Doctor,4550901,,0,50000000,20000000,596,0,Yes,Valid,2022-06-30 21:05:52,2024-03-18 23:41:08,6,606,Rejected,2023-01-05 23:55:00
7197,Tanvi Kulkarni,34,Female,Kolkata,Diploma,Engineer,1396778,,0,14257337,7511743,490,0,Yes,Valid,2023-06-09 22:17:46,2025-10-17 22:37:38,1,546,Rejected,2023-01-05 23:56:00
7198,Ishan Murty,62,Male,Pune,Master,Self Employed,3730286,3642106.0,664359,42347422,18090197,669,0,Yes,Valid,2023-08-10 06:13:03,2025-01-03 21:14:23,6,724,Rejected,2023-01-05 23:57:00
7199,Aarav Chauhan,31,Male,Hyderabad,Bachelor,Civil Servant,3674356,,393978,11060354,4128746,746,0,Yes,Valid,2020-04-05 13:49:13,2022-06-12 14:08:21,5,805,Approved,2023-01-05 23:58:00
7200,Nisha Reddy,40,Female,Chennai,High School,Engineer,2809021,,0,10457887,4369530,728,0,Yes,Valid,2024-06-01 05:04:56,2024-11-20 09:42:54,3,753,Approved,2023-01-05 23:59:00
7201,Tanvi Kulkarni,50,Female,Lucknow,Bachelor,Clerk,890541,1087333.0,0,3713552,2022098,657,0,Yes,Valid,2020-07-17 06:07:05,2024-03-24 20:14:20,1,660,Approved,2023-01-06 00:00:00
7202,Kunal Das,33,Male,Ahmedabad,Bachelor,Mechanic,2420923,1796206.0,0,26308680,8682097,652,0,Yes,Valid,2025-04-04 12:40:58,2025-08-10 02:55:38,5,704,Approved,2023-01-06 00:01:00
7203,Charita Master,32,Female,Pune,Bachelor,Student,3317967,,0,50000000,20000000,465,0,Yes,Valid,2022-02-16 21:28:33,2025-07-24 17:43:58,5,508,Rejected,2023-01-06 00:02:00
7204,Rohit Murty,26,Male,Lucknow,Master,Business Owner,2241629,,1166253,15720025,7559973,660,0,Yes,Valid,2023-01-14 23:36:23,2025-02-21 16:28:54,3,678,Rejected,2023-01-06 00:03:00
7205,Aditya Reddy,21,Male,Mumbai,Master,Business Owner,2100147,3892976.0,844132,15183166,7564971,741,0,Yes,Valid,2020-05-04 11:12:33,2021-01-11 04:07:52,6,736,Approved,2023-01-06 00:04:00
7206,Sanya Sharma,43,Female,Kolkata,High School,Self Employed,1815045,,1587200,14646500,8677649,635,0,Yes,Valid,2024-06-14 20:13:29,2024-12-21 07:55:05,4,683,Approved,2023-01-06 00:05:00
7207,Kavya Iyer,64,Female,Bangalore,High School,Civil Servant,1681173,1040096.0,0,20690934,13557907,513,0,Yes,Valid,2024-07-15 01:39:53,2025-10-12 08:58:10,4,496,Rejected,2023-01-06 00:06:00
7208,Pranav Gupta,30,Male,Bangalore,High School,Engineer,2086546,3978276.0,0,28619406,12607239,682,0,Yes,Valid,2023-07-11 21:48:17,2023-12-07 23:17:40,6,677,Rejected,2023-01-06 00:07:00
7209,Meera Patel,40,Female,Ahmedabad,High School,Engineer,3983907,,0,14082205,9189140,687,0,Yes,Valid,2022-01-04 09:45:19,2023-10-28 15:52:01,5,680,Rejected,2023-01-06 00:08:00
7210,Pooja Iyer,62,Female,Ahmedabad,Bachelor,Salesperson,1539438,,0,9547755,4719625,569,0,Yes,Expired,2023-09-22 03:26:41,2024-08-28 04:28:34,1,544,Approved,2023-01-06 00:09:00
7211,Indira Gupta,54,Female,Chennai,High School,Salesperson,2662686,,0,11646093,4463263,707,0,Yes,Pending,2021-05-13 19:51:44,2021-10-22 11:16:37,2,785,Approved,2023-01-06 00:10:00
7212,Kavya Chauhan,21,Female,Kolkata,Bachelor,Teacher,570277,,0,7223318,2560966,583,0,Yes,Pending,2020-08-10 11:35:24,2021-03-29 13:51:09,1,574,Rejected,2023-01-06 00:11:00
7213,Shaurya Gupta,43,Male,Kolkata,Bachelor,Nurse,1682664,1156973.0,0,20363702,9625453,541,0,Yes,Valid,2021-06-11 17:46:32,2022-03-21 03:25:43,2,556,Rejected,2023-01-06 00:12:00
7214,Indira Sharma,27,Female,Jaipur,Bachelor,Student,3126471,,0,19704200,13106003,569,0,Yes,Valid,2023-07-21 10:40:00,2025-02-15 23:29:59,4,643,Rejected,2023-01-06 00:13:00
7215,Vikram Das,31,Male,Mumbai,PhD,Farmer,3617863,905394.0,775761,28511944,15834526,539,0,Yes,Valid,2025-08-12 15:13:55,2025-10-17 12:11:20,5,566,Rejected,2023-01-06 00:14:00
7216,Rohit Singh,31,Male,Kolkata,Bachelor,Self Employed,1254572,1306939.0,1177424,17355574,5508475,656,0,Yes,Valid,2023-04-01 11:11:17,2024-02-10 10:57:42,3,643,Approved,2023-01-06 00:15:00
7217,Ishan Murty,47,Male,Mumbai,Diploma,Accountant,2521000,,0,34578005,13784142,415,0,Yes,Valid,2024-01-24 02:26:41,2024-05-11 23:08:59,4,444,Rejected,2023-01-06 00:16:00
7218,Indira Das,29,Female,Lucknow,Bachelor,Nurse,3230081,2828326.0,0,23786366,14912552,694,0,Yes,Valid,2020-08-17 10:21:49,2025-06-17 04:27:32,6,660,Approved,2023-01-06 00:17:00
7219,Pranav Chauhan,32,Male,Bangalore,High School,Accountant,1459658,,0,11948234,10024501,439,0,Yes,Valid,2023-07-03 08:07:03,2025-04-11 08:46:35,2,490,Rejected,2023-01-06 00:18:00
7220,Arjun Mehta,30,Male,Mumbai,Bachelor,Business Owner,946165,2980845.0,418199,9838151,5336486,691,0,Yes,Valid,2022-05-20 00:02:14,2025-03-25 05:05:07,6,724,Approved,2023-01-06 00:19:00
7221,Tanvi Kulkarni,36,Female,Jaipur,Bachelor,Teacher,1111735,,0,5130398,1626890,669,0,Yes,Valid,2024-03-27 18:55:04,2024-11-18 21:52:01,1,691,Rejected,2023-01-06 00:20:00
7222,Nikhil Master,49,Male,Ahmedabad,Master,Salesperson,982374,,0,9189087,2823427,548,0,Yes,Valid,2023-03-27 14:25:43,2025-11-22 18:14:45,1,543,Approved,2023-01-06 00:21:00
7223,Gautam Iyer,38,Male,Lucknow,Diploma,Nurse,3108841,,0,22101258,7043553,562,0,Yes,Valid,2025-06-27 12:24:55,2025-11-20 23:35:21,4,569,Rejected,2023-01-06 00:22:00
7224,Aarav Kulkarni,35,Male,Hyderabad,High School,Accountant,2292717,,0,27035861,8620379,527,0,Yes,Valid,2022-08-01 16:36:43,2023-09-11 19:30:47,2,529,Approved,2023-01-06 00:23:00
7225,Nisha Mehta,43,Female,Bangalore,High School,Civil Servant,1756206,1361946.0,0,11182434,6947753,686,0,Yes,Valid,2023-05-05 09:12:46,2024-02-20 19:07:17,5,684,Approved,2023-01-06 00:24:00
7226,Gautam Loyal,48,Male,Pune,Bachelor,Civil Servant,1394399,,0,12923084,8070875,385,0,Yes,Expired,2024-05-12 11:14:28,2024-07-08 10:48:36,3,393,Rejected,2023-01-06 00:25:00
7227,Pranav Nath,21,Male,Lucknow,PhD,Mechanic,3775368,,0,11369501,3611600,751,0,Yes,Pending,2025-10-08 22:35:07,2025-12-20 06:14:21,3,756,Approved,2023-01-06 00:26:00
7228,Dev Verma,60,Male,Lucknow,Bachelor,Student,1956311,,0,21576419,10717363,437,0,Yes,Valid,2022-07-09 12:29:25,2023-12-04 14:37:18,3,440,Rejected,2023-01-06 00:27:00
7229,Pooja Murty,61,Female,Hyderabad,Bachelor,Clerk,2550669,,0,35241968,18095444,446,0,Yes,Valid,2025-11-23 07:23:46,2025-11-28 11:34:31,3,463,Rejected,2023-01-06 00:28:00
7230,Indira Nair,47,Female,Pune,High School,Accountant,1379515,,0,17803571,10384296,302,0,Yes,Valid,2024-07-08 03:19:37,2025-02-09 03:34:18,3,338,Rejected,2023-01-06 00:29:00
7231,Vikram Bose,46,Male,Jaipur,Bachelor,Salesperson,1205425,,0,6855704,5567494,500,0,Yes,Valid,2025-11-03 03:18:40,2025-12-14 10:07:44,3,523,Rejected,2023-01-06 00:30:00
7232,Ubika Das,51,Female,Ahmedabad,High School,Civil Servant,3607912,,0,25712415,13781836,517,0,Yes,Valid,2021-01-29 05:56:11,2024-10-08 02:51:04,5,548,Rejected,2023-01-06 00:31:00
7233,Charita Patel,40,Female,Pune,High School,Student,2266064,,0,16135526,7500972,581,0,Yes,Valid,2020-09-01 12:58:04,2025-07-27 20:13:59,4,588,Rejected,2023-01-06 00:32:00
7234,Ubika Gupta,37,Female,Delhi,Bachelor,Student,2366728,,0,8014579,4537726,619,0,Yes,Valid,2024-05-06 21:07:17,2024-11-07 06:42:51,4,640,Approved,2023-01-06 00:33:00
7235,Vikram Sharma,36,Male,Pune,High School,Farmer,2557235,1631009.0,350091,29719898,16768315,574,0,Yes,Valid,2021-05-29 10:02:44,2021-09-03 20:56:28,6,620,Rejected,2023-01-06 00:34:00
7236,Harsh Kapoor,28,Male,Delhi,High School,IT Professional,3562165,620273.0,0,50000000,18905645,481,0,Yes,Valid,2021-02-10 17:35:56,2025-02-18 13:04:41,4,475,Rejected,2023-01-06 00:35:00
7237,Jhanvi Patel,58,Female,Chennai,High School,Student,3891642,1597109.0,0,17834288,10840431,651,0,Yes,Pending,2022-03-11 05:23:42,2024-12-22 06:32:50,6,669,Rejected,2023-01-06 00:36:00
7238,Eshan Loyal,35,Male,Kolkata,High School,Civil Servant,1242967,1383926.0,0,12674022,7674019,671,0,Yes,Valid,2025-01-03 23:14:37,2025-12-23 03:15:14,2,654,Approved,2023-01-06 00:37:00
7239,Aarav Kapoor,33,Male,Mumbai,Bachelor,Teacher,1908590,,0,25846781,14486798,300,0,Yes,Valid,2023-03-16 00:24:30,2024-10-10 12:13:31,1,304,Rejected,2023-01-06 00:38:00
7240,Kunal Sharma,63,Male,Chennai,Diploma,Nurse,1298232,,0,17761337,9774160,300,0,Yes,Valid,2023-10-27 21:01:15,2025-12-11 06:09:13,3,310,Rejected,2023-01-06 00:39:00
7241,Shaurya Singh,43,Male,Hyderabad,Bachelor,Accountant,2376289,,0,17316052,11868094,547,0,Yes,Valid,2024-03-09 15:04:17,2024-07-31 21:24:23,2,591,Rejected,2023-01-06 00:40:00
7242,Ananya Mehta,48,Female,Delhi,Bachelor,Farmer,1789628,,207434,25650822,10804705,529,0,Yes,Valid,2020-04-13 17:06:11,2023-05-11 01:10:05,1,513,Rejected,2023-01-06 00:41:00
7243,Rohit Bose,31,Male,Pune,Bachelor,Accountant,1860280,,0,11614693,4288536,635,0,Yes,Valid,2024-02-20 09:13:20,2025-01-28 21:47:08,2,641,Rejected,2023-01-06 00:42:00
7244,Nisha Gupta,33,Female,Ahmedabad,High School,Farmer,1943664,,279004,20447419,10372910,532,0,Yes,Valid,2025-08-31 15:18:03,2025-10-13 10:16:41,2,530,Rejected,2023-01-06 00:43:00
7245,Indira Murty,53,Female,Jaipur,Bachelor,Teacher,1893567,,0,11058397,5467635,706,0,Yes,Valid,2021-09-06 19:22:34,2024-11-11 05:31:42,3,741,Rejected,2023-01-06 00:44:00
7246,Aarav Iyer,40,Male,Pune,Bachelor,Civil Servant,6000000,801288.0,0,23012056,6984609,742,0,Yes,Valid,2022-03-30 06:32:09,2025-02-16 11:30:34,6,805,Approved,2023-01-06 00:45:00
7247,Vikram Master,27,Male,Delhi,Bachelor,Engineer,827142,,0,2371130,813850,758,0,Yes,Valid,2020-07-17 03:17:28,2024-11-07 16:19:35,0,751,Approved,2023-01-06 00:46:00
7248,Ishan Master,57,Male,Mumbai,Bachelor,Teacher,2015765,4000000.0,0,8024493,5279165,705,0,Yes,Valid,2022-07-09 19:34:05,2022-12-26 00:36:51,6,717,Approved,2023-01-06 00:47:00
7249,Kunal Reddy,38,Male,Jaipur,Master,Nurse,1029101,,0,3503476,1687760,687,0,Yes,Valid,2020-07-16 23:26:01,2024-04-19 08:23:27,2,735,Rejected,2023-01-06 00:48:00
7250,Nisha Nair,50,Female,Mumbai,Bachelor,Engineer,2362502,1933624.0,0,39139858,17225984,603,0,Yes,Expired,2023-07-12 09:10:48,2024-08-10 13:35:48,5,622,Approved,2023-01-06 00:49:00
7251,Pooja Gaba,36,Female,Hyderabad,Master,Accountant,1071973,,372390,3911514,2226235,732,0,Yes,Valid,2023-12-29 04:48:23,2024-08-20 22:06:47,3,786,Approved,2023-01-06 00:50:00
7252,Indira Iyer,45,Female,Hyderabad,Bachelor,Salesperson,2106860,,0,14990024,6120534,578,0,Yes,Valid,2022-02-08 19:03:14,2025-01-05 18:07:49,2,670,Approved,2023-01-06 00:51:00
7253,Indira Nath,55,Female,Delhi,PhD,Mechanic,1509721,,0,8667896,4397438,642,0,Yes,Valid,2025-12-17 03:34:48,2025-12-24 04:13:12,3,641,Rejected,2023-01-06 00:52:00
7254,Rohit Reddy,59,Male,Pune,Master,Nurse,3728579,2047924.0,0,40175240,12534608,632,0,Yes,Valid,2025-03-08 14:02:19,2025-03-27 23:07:30,6,640,Rejected,2023-01-06 00:53:00
7255,Aarohi Bose,30,Female,Ahmedabad,Diploma,Salesperson,1034779,1461032.0,0,7837822,4858711,687,0,Yes,Pending,2020-04-25 02:35:45,2024-10-26 13:17:34,4,676,Approved,2023-01-06 00:54:00
7256,Aarav Loyal,50,Male,Jaipur,Bachelor,Student,1105039,955963.0,0,11460715,7204306,547,0,Yes,Valid,2020-11-28 14:33:43,2024-09-14 20:22:03,3,570,Rejected,2023-01-06 00:55:00
7257,Eshan Kapoor,61,Male,Chennai,High School,Salesperson,1227517,,0,12658003,6416328,459,0,Yes,Expired,2020-08-02 22:34:10,2023-03-02 03:01:57,2,401,Rejected,2023-01-06 00:56:00
7258,Aditya Joshi,49,Male,Chennai,Master,Salesperson,2623687,1267160.0,0,27774746,11803972,585,0,Yes,Valid,2022-04-11 21:53:17,2025-05-20 21:50:21,3,556,Rejected,2023-01-06 00:57:00
7259,Ishan Reddy,27,Male,Bangalore,Diploma,Teacher,2412417,1134536.0,0,10322416,4956919,715,0,Yes,Valid,2020-01-28 09:25:09,2022-03-19 21:48:24,4,718,Approved,2023-01-06 00:58:00
7260,Aarohi Mehta,29,Female,Mumbai,Bachelor,Business Owner,1872823,,1054737,21063476,16215860,477,0,Yes,Valid,2022-07-30 19:29:39,2024-07-02 21:59:27,2,462,Rejected,2023-01-06 00:59:00
7261,Ishita Chauhan,29,Female,Jaipur,High School,Doctor,2989597,,0,34129589,10525526,549,0,Yes,Expired,2021-10-14 18:40:44,2023-05-17 14:20:22,2,535,Rejected,2023-01-06 01:00:00
7262,Aarav Patel,25,Male,Jaipur,Master,Doctor,699053,,202289,4549933,2326074,575,0,Yes,Valid,2022-10-20 01:37:00,2023-09-18 04:12:09,0,578,Approved,2023-01-06 01:01:00
7263,Arjun Gupta,54,Male,Lucknow,Master,Mechanic,1921034,,0,21864857,5687528,607,0,Yes,Valid,2024-05-31 02:45:51,2025-02-06 02:00:41,2,617,Approved,2023-01-06 01:02:00
7264,Ubika Reddy,63,Female,Delhi,Bachelor,Business Owner,2149680,,503619,29186641,9375461,572,0,Yes,Valid,2022-09-07 18:20:02,2025-06-15 06:22:34,4,567,Rejected,2023-01-06 01:03:00
7265,Sanya Das,43,Female,Chennai,High School,Engineer,2371729,585749.0,0,7578531,2310990,728,0,Yes,Expired,2020-02-06 01:38:14,2023-08-02 22:38:17,2,723,Approved,2023-01-06 01:04:00
7266,Nikhil Nair,47,Male,Pune,Bachelor,Engineer,2241906,1189549.0,0,27210112,18240077,483,0,Yes,Valid,2022-07-10 16:09:12,2025-12-13 10:11:21,4,517,Rejected,2023-01-06 01:05:00
7267,Arjun Nath,55,Male,Jaipur,Diploma,Engineer,2460731,,0,8653072,3011446,745,0,Yes,Valid,2025-08-07 15:14:45,2025-12-29 15:43:49,4,740,Approved,2023-01-06 01:06:00
7268,Pranav Patel,39,Male,Chennai,PhD,Salesperson,2715955,,0,15649723,8197777,540,0,Yes,Pending,2024-08-16 06:06:13,2025-12-27 08:07:42,4,579,Rejected,2023-01-06 01:07:00
7269,Charita Loyal,41,Female,Delhi,Diploma,Business Owner,5747241,,308062,42157226,20000000,556,0,Yes,Pending,2025-12-15 15:55:58,2025-12-26 12:17:58,6,517,Approved,2023-01-06 01:08:00
7270,Jhanvi Kapoor,46,Female,Lucknow,Bachelor,Business Owner,3104768,2154972.0,601480,9997225,6466128,737,0,Yes,Valid,2022-04-27 08:57:15,2023-10-08 02:28:07,6,771,Rejected,2023-01-06 01:09:00
7271,Vikram Nath,34,Male,Mumbai,High School,Teacher,1022786,1980791.0,328519,5860365,3408564,720,0,Yes,Pending,2025-11-20 23:24:41,2025-12-21 10:42:23,5,760,Approved,2023-01-06 01:10:00
7272,Eshan Kulkarni,23,Male,Ahmedabad,PhD,Student,3304169,1409862.0,0,38296649,11962053,607,0,Yes,Valid,2020-02-07 03:35:43,2020-08-18 13:38:17,5,599,Rejected,2023-01-06 01:11:00
7273,Aarav Iyer,45,Male,Hyderabad,Bachelor,Doctor,2016359,4000000.0,0,7291920,5372325,705,0,Yes,Valid,2020-11-10 19:29:58,2022-03-26 08:41:11,6,659,Rejected,2023-01-06 01:12:00
7274,Ubika Gupta,57,Female,Mumbai,PhD,Farmer,1632657,564634.0,2710222,14682465,6110197,770,0,Yes,Valid,2021-11-24 08:12:44,2025-09-09 01:24:09,4,801,Rejected,2023-01-06 01:13:00
7275,Dev Verma,24,Male,Kolkata,Diploma,Doctor,1053333,632346.0,0,14318653,5762083,441,1,Yes,Pending,2024-09-17 02:53:20,2024-12-23 01:45:44,2,350,Rejected,2023-01-06 01:14:00
7276,Jhanvi Verma,30,Female,Hyderabad,Bachelor,Farmer,1875378,2036546.0,921299,13172537,5021614,711,0,Yes,Valid,2021-11-04 21:58:03,2023-10-12 18:44:44,6,777,Approved,2023-01-06 01:15:00
7277,Ubika Murty,32,Female,Chennai,High School,Nurse,2398734,,0,35582025,11862201,409,0,No,Valid,2022-05-11 23:09:49,2023-07-31 19:38:45,4,408,Rejected,2023-01-06 01:16:00
7278,Vikram Patel,56,Male,Delhi,Master,Accountant,3161214,1060446.0,0,45376071,20000000,449,0,Yes,Pending,2020-01-24 22:11:34,2022-06-22 03:15:30,4,451,Rejected,2023-01-06 01:17:00
7279,Vikram Reddy,43,Male,Pune,High School,Student,1252584,,0,17165144,5058627,511,0,Yes,Valid,2025-11-11 12:28:55,2025-12-30 14:48:28,2,559,Approved,2023-01-06 01:18:00
7280,Manish Reddy,44,Male,Bangalore,Bachelor,Student,1764576,,0,21042315,5894604,574,0,No,Valid,2021-10-30 12:20:41,2024-06-02 20:19:23,1,564,Rejected,2023-01-06 01:19:00
7281,Arjun Kapoor,49,Male,Delhi,Bachelor,Salesperson,1696173,,0,13522327,5446080,682,0,Yes,Expired,2020-03-08 01:10:15,2022-11-21 08:39:44,2,693,Approved,2023-01-06 01:20:00
7282,Jhanvi Sharma,33,Female,Hyderabad,High School,Mechanic,1634552,690512.0,85603,17905504,12895102,474,0,Yes,Valid,2021-09-08 06:24:32,2022-07-26 04:07:37,3,522,Rejected,2023-01-06 01:21:00
7283,Sanya Kapoor,52,Female,Delhi,Master,Civil Servant,1015174,,0,7030982,4856386,512,0,Yes,Valid,2023-01-11 16:32:45,2023-05-10 04:14:10,1,509,Rejected,2023-01-06 01:22:00
7284,Arjun Loyal,22,Male,Kolkata,Master,Civil Servant,1277513,1467741.0,0,16964972,3866075,666,0,Yes,Valid,2023-03-15 11:45:11,2024-04-28 03:28:53,2,670,Approved,2023-01-06 01:23:00
7285,Indira Master,26,Female,Kolkata,Bachelor,IT Professional,1869032,2733787.0,0,15773008,7391641,684,0,Yes,Valid,2025-10-23 01:38:26,2025-12-21 22:53:37,6,695,Approved,2023-01-06 01:24:00
7286,Harsh Nair,56,Male,Ahmedabad,Bachelor,Student,2975406,,0,31836915,9411102,563,0,No,Valid,2024-08-26 11:52:09,2025-07-29 13:48:22,4,636,Rejected,2023-01-06 01:25:00
7287,Damini Reddy,49,Female,Lucknow,High School,Mechanic,1935895,,0,11010385,7241677,524,0,Yes,Valid,2025-02-17 01:48:37,2025-09-06 12:40:16,3,520,Rejected,2023-01-06 01:26:00
7288,Indira Nath,28,Female,Mumbai,Bachelor,Clerk,1195038,,0,5921337,3773760,513,0,Yes,Valid,2021-05-02 23:30:25,2021-09-09 06:38:52,2,538,Rejected,2023-01-06 01:27:00
7289,Eshan Kapoor,40,Male,Mumbai,Master,Mechanic,1907308,,0,12915380,7428124,584,0,Yes,Valid,2023-01-19 20:21:18,2023-11-12 13:12:33,1,631,Rejected,2023-01-06 01:28:00
7290,Vikram Bose,23,Male,Chennai,High School,Accountant,1168548,,0,6442104,4983442,560,0,Yes,Valid,2023-08-26 08:51:23,2024-10-17 02:28:47,2,557,Rejected,2023-01-06 01:29:00
7291,Meera Gaba,50,Female,Mumbai,PhD,Civil Servant,3152227,,0,19280086,14728836,522,0,Yes,Valid,2022-06-02 12:03:15,2025-10-31 12:06:37,4,569,Rejected,2023-01-06 01:30:00
7292,Harsh Mehta,54,Male,Jaipur,Bachelor,Accountant,4597217,1327097.0,0,19333139,15679306,727,0,Yes,Valid,2020-04-13 15:00:18,2022-12-03 06:20:23,6,736,Rejected,2023-01-06 01:31:00
7293,Ananya Master,33,Female,Jaipur,High School,Engineer,2279022,2195381.0,0,32742099,11447209,620,0,Yes,Valid,2020-07-20 04:44:42,2020-10-02 11:16:26,6,676,Approved,2023-01-06 01:32:00
